date,macd,signal,hist,merged_signal
2022-03-18,0.0,0.0,0.0,
2022-03-21,-0.0039886039886045,-0.0007977207977209,-0.0031908831908836,sell
2022-03-22,-0.0142476116265291,-0.0034876989634825,-0.0107599126630465,
2022-03-23,-0.0460545536604986,-0.0120010699028857,-0.0340534837576128,
2022-03-24,-0.0401362939587883,-0.0176281147140662,-0.022508179244722,
2022-03-25,-0.0470078991046412,-0.0235040715921812,-0.0235038275124599,
2022-03-28,-0.0606308615510542,-0.0309294295839558,-0.0297014319670983,
2022-03-29,-0.0674222895469496,-0.0382280015765546,-0.029194287970395,
2022-03-30,-0.0584136101756769,-0.042265123296379,-0.0161484868792978,
2022-03-31,-0.1025416977317954,-0.0543204381834623,-0.048221259548333,
2022-04-01,-0.1231828865836623,-0.0680929278635023,-0.05508995872016,
2022-04-04,-0.1243897110506964,-0.0793522845009411,-0.0450374265497552,
2022-04-05,-0.1310971694103306,-0.089701261482819,-0.0413959079275116,
2022-04-06,-0.1212970622059366,-0.0960204216274425,-0.025276640578494,
2022-04-07,-0.0843163849123982,-0.0936796142844337,0.0093632293720355,buy
2022-04-08,-0.0543820493130464,-0.0858201012901562,0.0314380519771098,
2022-04-11,-0.0382866918000148,-0.076313419392128,0.0380267275921131,
2022-04-12,-0.0228468909929393,-0.0656201137122902,0.0427732227193509,
2022-04-13,0.0006782736393047,-0.0523604362419712,0.053038709881276,
2022-04-14,0.0007543624692472,-0.0417374764997275,0.0424918389689747,
2022-04-15,0.0071871458833712,-0.0319525520231078,0.039139697906479,
2022-04-18,0.0296950286621466,-0.0196230358860569,0.0493180645482036,
2022-04-19,0.0485864464670324,-0.005981139415439,0.0545675858824715,
2022-04-20,0.0827767430780737,0.0117704370832635,0.0710063059948102,
2022-04-21,0.1580793772539248,0.0410322251173957,0.117047152136529,
2022-04-22,0.233623271525559,0.0795504343990284,0.1540728371265306,
2022-04-25,0.2909454306098809,0.1218294336411989,0.1691159969686819,
2022-04-26,0.3445061486319583,0.1663647766393508,0.1781413719926074,
2022-04-27,0.4120593476676939,0.2155036908450194,0.1965556568226744,
2022-04-28,0.4706601805570294,0.2665349887874214,0.2041251917696079,
2022-04-29,0.5279610019881948,0.3188201914275761,0.2091408105606187,
2022-05-02,0.5851857367050535,0.3720933004830716,0.2130924362219818,
2022-05-03,0.6169693808654984,0.421068516559557,0.1959008643059413,
2022-05-04,0.6866919581323367,0.474193204874113,0.2124987532582237,
2022-05-05,0.762210308319947,0.5317966255632798,0.2304136827566671,
2022-05-06,0.7863661632154262,0.582710533093709,0.2036556301217171,
2022-05-09,0.8146778311453264,0.6291039927040325,0.1855738384412939,
2022-05-10,0.7549826669178081,0.6542797275467876,0.1007029393710204,
2022-05-11,0.6892387899085808,0.6612715400191462,0.0279672498894345,
2022-05-12,0.6003598117399997,0.649089194363317,-0.0487293826233172,sell
2022-05-13,0.5956784492234206,0.6384070453353378,-0.0427285961119171,
2022-05-16,0.5477294791694227,0.6202715321021548,-0.072542052932732,
2022-05-17,0.4744050213872954,0.5910982299591829,-0.1166932085718874,
2022-05-18,0.4019781097758006,0.5532742059225065,-0.1512960961467059,
2022-05-19,0.3063504370343084,0.5038894521448669,-0.1975390151105585,
2022-05-20,0.2151737653760514,0.4461463147911039,-0.2309725494150524,
2022-05-23,0.1739934811380896,0.3917157480605011,-0.2177222669224114,
2022-05-24,0.1158152700554913,0.3365356524594991,-0.2207203824040078,
2022-05-25,0.0776891471838769,0.2847663514043747,-0.2070772042204977,
2022-05-26,0.0676736475302322,0.2413478106295462,-0.173674163099314,
2022-05-27,0.0335284709066616,0.1997839426849693,-0.1662554717783076,
2022-05-30,-0.0023804677118812,0.1593510606055992,-0.1617315283174804,
2022-05-31,-0.0440483772539099,0.1186711730336973,-0.1627195502876073,
2022-06-01,-0.0666195499463366,0.0816130284376905,-0.1482325783840272,
2022-06-02,-0.090723807184605,0.0471456613132314,-0.1378694684978365,
2022-06-03,-0.1061818570757324,0.0164801576354386,-0.1226620147111711,
2022-06-06,-0.118678256767347,-0.0105515252451184,-0.1081267315222285,
2022-06-07,-0.1103642877876458,-0.0305140777536239,-0.0798502100340218,
2022-06-08,-0.0970087361620946,-0.043813009435318,-0.0531957267267765,
2022-06-09,-0.0822485890348145,-0.0515001253552173,-0.0307484636795971,
2022-06-10,-0.0466131622082013,-0.0505227327258141,0.0039095705176128,buy
2022-06-13,-0.0508690168345502,-0.0505919895475613,-0.0002770272869888,sell
