date,macd,signal,hist,merged_signal
2023-03-01,-11.119605194266398,-10.779556156758233,-0.3400490375081659,sell
2023-03-02,-12.340462285883746,-11.091737382583336,-1.2487249033004095,
2023-03-03,-12.571612858679288,-11.387712477802529,-1.1839003808767607,
2023-03-06,-12.119646921596823,-11.534099366561389,-0.5855475550354381,
2023-03-07,-11.01956367263938,-11.431192227776986,0.4116285551376073,buy
2023-03-08,-9.866967808953175,-11.118347344012223,1.2513795350590478,
2023-03-09,-9.79519648772947,-10.853717172755674,1.0585206850262043,
2023-03-10,-10.044547202010278,-10.691883178606597,0.6473359765963167,
2023-03-13,-9.270282978703108,-10.407563138625898,1.1372801599227902,
2023-03-14,-8.663320604559829,-10.058714631812686,1.395394027252857,
2023-03-15,-8.114580048127806,-9.66988771507571,1.555307666947904,
2023-03-16,-8.45691060877931,-9.42729229381643,0.97038168503712,
2023-03-17,-8.619968334545831,-9.26582750196231,0.6458591674164786,
2023-03-20,-8.163674890806845,-9.045396979731215,0.8817220889243718,
2023-03-21,-8.324200826443729,-8.90115774907372,0.5769569226299911,
2023-03-22,-9.476701763749617,-9.0162665520089,-0.460435211740716,sell
2023-03-23,-10.570807036410969,-9.327174648889317,-1.2436323875216535,
2023-03-24,-10.347888865004194,-9.531317492112292,-0.816571372891902,
2023-03-27,-10.50443002569682,-9.725939998829196,-0.7784900268676225,
2023-03-28,-10.889475892043492,-9.958647177472058,-0.9308287145714348,
2023-03-29,-11.113321218759069,-10.18958198572946,-0.9237392330296093,
2023-03-30,-11.219486973664315,-10.395562983316433,-0.8239239903478861,
2023-03-31,-12.254921830371671,-10.767434752727478,-1.487487077644193,
2023-04-03,-13.7832548738846,-11.370598776958904,-2.412656096925698,
2023-04-04,-14.335387544740826,-11.963556530515287,-2.3718310142255365,
2023-04-05,-14.345344622537084,-12.439914148919648,-1.905430473617436,
2023-04-06,-14.830235841636297,-12.917978487462978,-1.9122573541733168,
2023-04-07,-15.350646502279432,-13.40451209042627,-1.946134411853162,
2023-04-10,-15.990277116717436,-13.921665095684505,-2.068612021032933,
2023-04-11,-16.38257714664215,-14.413847505876031,-1.968729640766116,
2023-04-12,-16.72739822824539,-14.876557650349906,-1.850840577895486,
2023-04-13,-17.42037886792602,-15.385321893865129,-2.0350569740608897,
2023-04-14,-18.238635735277768,-15.955984662147657,-2.282651073130112,
2023-04-17,-18.28577560872688,-16.421942851463502,-1.8638327572633773,
2023-04-18,-18.46053447699921,-16.829661176570646,-1.6308733004285685,
2023-04-19,-18.148558838443364,-17.09344070894519,-1.0551181294981724,
2023-04-20,-17.706087226031315,-17.21597001236242,-0.4901172136688956,
2023-04-21,-17.609950353332067,-17.29476608055635,-0.315184272775717,
2023-04-24,-17.266139978957085,-17.289040860236497,0.022900881279412,buy
2023-04-25,-15.934480683034138,-17.018128824796026,1.0836481417618875,
2023-04-26,-14.603471483287848,-16.53519735649439,1.9317258732065417,
2023-04-27,-12.46728511330673,-15.72161490785686,3.254329794550129,
2023-04-28,-10.983409352058745,-14.773973796697238,3.790564444638495,
2023-05-01,-9.56084675447633,-13.731348388253055,4.170501633776727,
2023-05-02,-8.084470397345058,-12.601972790071455,4.517502392726399,
2023-05-03,-6.531702933526049,-11.387918818762376,4.856215885236328,
2023-05-04,-4.664757451234493,-10.0432865452568,5.378529094022307,
2023-05-05,-2.8313983702227574,-8.600908910249991,5.769510540027234,
2023-05-08,-1.7911153481170174,-7.238950197823397,5.447834849706379,
2023-05-09,-1.381650127400377,-6.067490183738793,4.685840056338416,
2023-05-10,-0.9110816481790778,-5.036208476626851,4.125126828447773,
2023-05-11,-1.3688290602059112,-4.302732593342663,2.933903533136752,
2023-05-12,-1.817960747005202,-3.805778224075171,1.987817477069969,
2023-05-15,-1.6521469888336355,-3.3750519770268643,1.7229049881932288,
2023-05-16,-1.2912143066327817,-2.958284442948048,1.6670701363152665,
2023-05-17,-0.7871079111006907,-2.5240491365785767,1.736941225477886,
2023-05-18,-0.5522996762980483,-2.129699244522471,1.5773995682244228,
2023-05-19,-1.3863126014378508,-1.9810219159055475,0.5947093144676965,
2023-05-22,-1.8739715872147824,-1.9596118501673945,0.0856402629526118,
2023-05-23,-1.8812944782113448,-1.9439483757761848,0.0626538975648398,
2023-05-24,-1.6669600540267595,-1.8885507114263,0.2215906573995401,
2023-05-25,-1.86374123104423,-1.8835888153498856,0.0198475843056558,
2023-05-26,-2.5718319967297703,-2.0212374516258627,-0.5505945451039076,sell
2023-05-29,-3.0239050240135725,-2.2217709661034046,-0.8021340579101679,
2023-05-30,-3.129843663349704,-2.4033855055526643,-0.726458157797039,
2023-05-31,-2.9913073418797467,-2.520969872818081,-0.4703374690616657,
2023-06-01,-2.2456015932422133,-2.465896216902908,0.2202946236606946,buy
2023-06-02,-1.9317227121929927,-2.359061515960925,0.427338803767932,
2023-06-05,-1.6382652103773123,-2.2149022548442026,0.57663704446689,
2023-06-06,-1.8499635755031527,-2.1419145189759927,0.2919509434728393,
2023-06-07,-3.5694427666929016,-2.4274201685193746,-1.142022598173527,sell
2023-06-08,-4.217018283816515,-2.785339791578803,-1.4316784922377117,
2023-06-09,-4.916434791149101,-3.2115587914928625,-1.7048759996562382,
2023-06-12,-5.524052455969269,-3.674057524388144,-1.8499949315811248,
2023-06-13,-6.523478803552308,-4.243941780220977,-2.279537023331331,
2023-06-14,-7.39330310660398,-4.8738140454975785,-2.519489061106402,
2023-06-15,-7.732073679005083,-5.44546597219908,-2.286607706806003,
2023-06-16,-7.946072575570014,-5.945587292873268,-2.0004852826967463,
2023-06-19,-7.754350086262519,-6.307339851551118,-1.447010234711401,
2023-06-20,-8.040671781690975,-6.6540062375790905,-1.3866655441118845,
2023-06-21,-8.396728132448999,-7.002550616553073,-1.394177515895926,
2023-06-22,-8.288832360165998,-7.259806965275659,-1.029025394890339,
2023-06-23,-8.6379301754979,-7.535431607320107,-1.1024985681777926,
2023-06-26,-8.919098775253701,-7.812165040906827,-1.1069337343468746,
2023-06-27,-9.25472546993126,-8.100677126711712,-1.1540483432195463,
2023-06-28,-9.526287974650955,-8.385799296299561,-1.140488678351394,
2023-06-29,-9.697497481486607,-8.648138933336972,-1.0493585481496357,
2023-06-30,-9.78414313520129,-8.875339773709836,-0.9088033614914544,
2023-07-03,-10.267821147254663,-9.1538360484188,-1.1139850988358635,
2023-07-04,-9.945029605162516,-9.312074759767546,-0.6329548453949716,
2023-07-05,-9.94574814505998,-9.438809436826032,-0.5069387082339478,
2023-07-06,-9.76436525586216,-9.503920600633258,-0.2604446552289019,
2023-07-07,-9.443972789899604,-9.491931038486529,0.0479582485869229,buy
2023-07-10,-8.761454786197916,-9.345835788028806,0.5843810018308897,
2023-07-11,-7.286075099124545,-8.933883650247955,1.6478085511234095,
2023-07-12,-5.98409870498871,-8.343926661196107,2.359827956207397,
2023-07-13,-4.929341145993533,-7.661009558155593,2.73166841216206,
2023-07-14,-4.56929643571533,-7.042666933667541,2.473370497952211,
2023-07-17,-4.532688227540504,-6.540671192442135,2.0079829649016308,
2023-07-18,-4.387736631648082,-6.110084280283325,1.7223476486352434,
2023-07-19,-3.812543938209288,-5.650576211868518,1.8380322736592305,
2023-07-20,-3.5761104155640027,-5.235683052607616,1.6595726370436132,
2023-07-21,-3.497695428698705,-4.888085527825834,1.3903900991271287,
2023-07-24,-3.166655818719377,-4.543799586004543,1.3771437672851654,
2023-07-25,-2.835309619234493,-4.202101592650533,1.3667919734160394,
2023-07-26,-1.9849921168547693,-3.758679697491381,1.773687580636611,
2023-07-27,-1.363974220496246,-3.279738602092354,1.915764381596108,
2023-07-28,-0.6975473875031355,-2.7633003591745102,2.0657529716713747,
2023-07-31,-0.314249471197968,-2.2734901815792017,1.9592407103812337,
2023-08-01,-0.2249505399480824,-1.863782253252978,1.6388317133048955,
2023-08-02,0.0063229878396953,-1.489761205034443,1.4960841928741386,
2023-08-03,0.1898413017721338,-1.153840703673128,1.3436820054452618,
2023-08-04,1.4275283989924503,-0.6375668831400123,2.065095282132462,
2023-08-07,2.2868270831509108,-0.0526880898818277,2.3395151730327384,
2023-08-08,2.617310928766216,0.481311713847781,2.1359992149184346,
2023-08-09,2.6262391732936976,0.9102972057369644,1.7159419675567331,
2023-08-10,2.4046731064899234,1.2091723858875565,1.1955007206023671,
2023-08-11,2.348862961769129,1.437110501063871,0.9117524607052578,
2023-08-14,2.509708427167169,1.6516300862845306,0.8580783408826385,
2023-08-15,3.5300892513147346,2.027321919290572,1.5027673320241632,
2023-08-16,4.587651557968059,2.539387847026069,2.0482637109419897,
2023-08-17,5.629586110953227,3.157427499811501,2.472158611141726,
2023-08-18,6.747915619862368,3.8755251238216735,2.872390496040694,
2023-08-21,8.86583286336824,4.873586671730988,3.992246191637253,
2023-08-22,9.87290953148971,5.873451243682732,3.999458287806979,
2023-08-23,10.51671137082718,6.802103269111623,3.714608101715559,
2023-08-24,10.78400100140982,7.598482815571263,3.185518185838557,
2023-08-25,11.520663805981286,8.382919013653268,3.137744792328018,
2023-08-28,12.70362567502184,9.247060345926982,3.456565329094857,
2023-08-29,13.136275279825384,10.024903332706664,3.11137194711872,
2023-08-30,13.759504739089408,10.771823613983214,2.987681125106194,
2023-08-31,14.21303773721266,11.460066438629102,2.7529712985835566,
2023-09-01,14.148734100560349,11.99779997101535,2.1509341295449964,
2023-09-04,13.325262771552843,12.263292531122849,1.0619702404299949,
2023-09-05,12.651884804136104,12.3410109857255,0.3108738184106023,
2023-09-06,11.173632723634285,12.107535333307258,-0.9339026096729732,sell
2023-09-07,10.452111774823608,11.776450621610527,-1.3243388467869206,
2023-09-08,10.721779273335812,11.565516351955583,-0.8437370786197729,
2023-09-11,10.991156609511052,11.45064440346668,-0.4594877939556276,
2023-09-12,10.820085786178112,11.324532680008966,-0.5044468938308544,
2023-09-13,10.2699865851489,11.113623461036957,-0.8436368758880555,
2023-09-14,9.654154030665609,10.821729574962683,-1.167575544297076,
